,date,state,fips,cases,deaths
9646,2020-08-25,Delaware,10,16962,603
9647,2020-08-25,District of Columbia,11,13684,604
9648,2020-08-25,Florida,12,605494,10579
9649,2020-08-25,Georgia,13,241865,5147
9650,2020-08-25,Guam,66,1953,8
9651,2020-08-25,Hawaii,15,6961,48
9652,2020-08-25,Idaho,16,30648,328
9653,2020-08-25,Illinois,17,225812,8155
9654,2020-08-25,Indiana,18,90460,3241
9655,2020-08-25,Iowa,19,57606,1059
9656,2020-08-25,Kansas,20,39089,433
9657,2020-08-25,Kentucky,21,46798,918
9658,2020-08-25,Louisiana,22,144257,4797
9659,2020-08-25,Maine,23,4368,131
9660,2020-08-25,Maryland,24,105554,3707
9661,2020-08-25,Massachusetts,25,126420,8961
9662,2020-08-25,Michigan,26,108742,6687
9663,2020-08-25,Minnesota,27,70753,1825
9664,2020-08-25,Mississippi,28,79206,2315
9665,2020-08-25,Missouri,29,78246,1553
9666,2020-08-25,Montana,30,6649,97
9667,2020-08-25,Nebraska,31,32379,386
9668,2020-08-25,Nevada,32,66515,1230
9669,2020-08-25,New Hampshire,33,7150,429
9670,2020-08-25,New Jersey,34,191850,15953
9671,2020-08-25,New Mexico,35,24535,750
9672,2020-08-25,New York,36,435495,32495
9673,2020-08-25,North Carolina,37,158185,2607
9674,2020-08-25,North Dakota,38,10233,142
9675,2020-08-25,Northern Mariana Islands,69,54,2
9676,2020-08-25,Ohio,39,116495,3996
9677,2020-08-25,Oklahoma,40,54172,744
9678,2020-08-25,Oregon,41,25408,436
9679,2020-08-25,Pennsylvania,42,134803,7666
9680,2020-08-25,Puerto Rico,72,30720,395
9681,2020-08-25,Rhode Island,44,21372,1039
9682,2020-08-25,South Carolina,45,113488,2529
9683,2020-08-25,South Dakota,46,11559,161
9684,2020-08-25,Tennessee,47,142501,1605
9685,2020-08-25,Texas,48,613707,12012
9686,2020-08-25,Utah,49,49870,398
9687,2020-08-25,Vermont,50,1572,58
9688,2020-08-25,Virgin Islands,78,1030,14
9689,2020-08-25,Virginia,51,114635,2494
9690,2020-08-25,Washington,53,74634,1962
9691,2020-08-25,West Virginia,54,9395,187
9692,2020-08-25,Wisconsin,55,76453,1106
9693,2020-08-25,Wyoming,56,3634,37
9694,2020-08-26,Alabama,1,119254,2045
9695,2020-08-26,Alaska,2,5671,34
9696,2020-08-26,Arizona,4,199495,4899
9697,2020-08-26,Arkansas,5,58023,732
9698,2020-08-26,California,6,687612,12547
9699,2020-08-26,Colorado,8,56346,1933
9700,2020-08-26,Connecticut,9,52220,4463
9701,2020-08-26,Delaware,10,16986,604
9702,2020-08-26,District of Columbia,11,13722,605
9703,2020-08-26,Florida,12,608714,10732
9704,2020-08-26,Georgia,13,244494,5195
9705,2020-08-26,Guam,66,2089,10
9706,2020-08-26,Hawaii,15,7236,50
9707,2020-08-26,Idaho,16,30968,337
9708,2020-08-26,Illinois,17,227872,8186
9709,2020-08-26,Indiana,18,91403,3259
9710,2020-08-26,Iowa,19,58864,1077
9711,2020-08-26,Kansas,20,40564,445
9712,2020-08-26,Kentucky,21,47542,927
9713,2020-08-26,Louisiana,22,145661,4851
9714,2020-08-26,Maine,23,4389,132
9715,2020-08-26,Maryland,24,105996,3717
9716,2020-08-26,Massachusetts,25,126756,8987
9717,2020-08-26,Michigan,26,109645,6692
9718,2020-08-26,Minnesota,27,71285,1842
9719,2020-08-26,Mississippi,28,80110,2373
9720,2020-08-26,Missouri,29,79588,1566
9721,2020-08-26,Montana,30,6807,98
9722,2020-08-26,Nebraska,31,32727,390
9723,2020-08-26,Nevada,32,66732,1250
9724,2020-08-26,New Hampshire,33,7159,430
9725,2020-08-26,New Jersey,34,192086,15914
9726,2020-08-26,New Mexico,35,24732,755
9727,2020-08-26,New York,36,436063,32499
9728,2020-08-26,North Carolina,37,159708,2634
9729,2020-08-26,North Dakota,38,10471,142
9730,2020-08-26,Northern Mariana Islands,69,54,2
9731,2020-08-26,Ohio,39,117584,4044
9732,2020-08-26,Oklahoma,40,54838,763
9733,2020-08-26,Oregon,41,25575,438
9734,2020-08-26,Pennsylvania,42,135323,7691
9735,2020-08-26,Puerto Rico,72,30744,404
9736,2020-08-26,Rhode Island,44,21454,1041
9737,2020-08-26,South Carolina,45,114093,2573
9738,2020-08-26,South Dakota,46,11851,162
9739,2020-08-26,Tennessee,47,144400,1623
9740,2020-08-26,Texas,48,619836,12212
9741,2020-08-26,Utah,49,50298,404
9742,2020-08-26,Vermont,50,1577,58
9743,2020-08-26,Virgin Islands,78,1030,14
9744,2020-08-26,Virginia,51,115458,2515
9745,2020-08-26,Washington,53,75207,1968
9746,2020-08-26,West Virginia,54,9540,190
9747,2020-08-26,Wisconsin,55,77220,1112
9748,2020-08-26,Wyoming,56,3684,37
9749,2020-08-27,Alabama,1,121023,2076
9750,2020-08-27,Alaska,2,5752,34
9751,2020-08-27,Arizona,4,200172,4932
9752,2020-08-27,Arkansas,5,58745,739
9753,2020-08-27,California,6,692962,12696
9754,2020-08-27,Colorado,8,56706,1937
9755,2020-08-27,Connecticut,9,52350,4465
9756,2020-08-27,Delaware,10,16976,604
9757,2020-08-27,District of Columbia,11,13794,605
9758,2020-08-27,Florida,12,611983,10867
9759,2020-08-27,Georgia,13,247017,5275
9760,2020-08-27,Guam,66,2201,10
9761,2020-08-27,Hawaii,15,7542,54
9762,2020-08-27,Idaho,16,31326,343
9763,2020-08-27,Illinois,17,229598,8206
9764,2020-08-27,Indiana,18,92566,3266
9765,2020-08-27,Iowa,19,61484,1091
9766,2020-08-27,Kansas,20,40702,446
9767,2020-08-27,Kentucky,21,48322,937
9768,2020-08-27,Louisiana,22,146338,4874
9769,2020-08-27,Maine,23,4414,132
9770,2020-08-27,Maryland,24,106558,3722
9771,2020-08-27,Massachusetts,25,127124,9008
9772,2020-08-27,Michigan,26,110491,6708
9773,2020-08-27,Minnesota,27,72439,1855
9774,2020-08-27,Mississippi,28,80695,2399
9775,2020-08-27,Missouri,29,80913,1583
9776,2020-08-27,Montana,30,6960,98
9777,2020-08-27,Nebraska,31,33101,394
9778,2020-08-27,Nevada,32,67324,1274
9779,2020-08-27,New Hampshire,33,7194,431
9780,2020-08-27,New Jersey,34,192393,15921
9781,2020-08-27,New Mexico,35,24920,764
9782,2020-08-27,New York,36,436852,32507
9783,2020-08-27,North Carolina,37,161715,2654
9784,2020-08-27,North Dakota,38,10804,143
9785,2020-08-27,Northern Mariana Islands,69,54,2
9786,2020-08-27,Ohio,39,118828,4076
9787,2020-08-27,Oklahoma,40,55550,778
9788,2020-08-27,Oregon,41,25775,444
9789,2020-08-27,Pennsylvania,42,135958,7702
9790,2020-08-27,Puerto Rico,72,31383,412
9791,2020-08-27,Rhode Island,44,21589,1044
9792,2020-08-27,South Carolina,45,114598,2628
9793,2020-08-27,South Dakota,46,12194,162
9794,2020-08-27,Tennessee,47,146183,1650
9795,2020-08-27,Texas,48,623647,12444
9796,2020-08-27,Utah,49,50668,404
9797,2020-08-27,Vermont,50,1586,58
9798,2020-08-27,Virgin Islands,78,1075,14
9799,2020-08-27,Virginia,51,116579,2527
9800,2020-08-27,Washington,53,75752,1977
9801,2020-08-27,West Virginia,54,9633,199
9802,2020-08-27,Wisconsin,55,78136,1121
9803,2020-08-27,Wyoming,56,3722,37
9804,2020-08-28,Alabama,1,122185,2107
9805,2020-08-28,Alaska,2,5874,34
9806,2020-08-28,Arizona,4,200694,4980
9807,2020-08-28,Arkansas,5,59583,756
9808,2020-08-28,California,6,698389,12836
9809,2020-08-28,Colorado,8,57158,1945
9810,2020-08-28,Connecticut,9,52495,4465
9811,2020-08-28,Delaware,10,17083,604
9812,2020-08-28,District of Columbia,11,13851,605
9813,2020-08-28,Florida,12,615798,10956
9814,2020-08-28,Georgia,13,249317,5352
9815,2020-08-28,Guam,66,2256,11
9816,2020-08-28,Hawaii,15,7806,58
9817,2020-08-28,Idaho,16,31643,357
9818,2020-08-28,Illinois,17,232052,8229
9819,2020-08-28,Indiana,18,93387,3277
9820,2020-08-28,Iowa,19,62828,1108
9821,2020-08-28,Kansas,20,41808,448
9822,2020-08-28,Kentucky,21,48937,945
9823,2020-08-28,Louisiana,22,146944,4904
9824,2020-08-28,Maine,23,4436,132
9825,2020-08-28,Maryland,24,107146,3736
9826,2020-08-28,Massachusetts,25,127584,9024
9827,2020-08-28,Michigan,26,111303,6714
9828,2020-08-28,Minnesota,27,73289,1859
9829,2020-08-28,Mississippi,28,81294,2413
9830,2020-08-28,Missouri,29,82449,1599
9831,2020-08-28,Montana,30,7086,100
9832,2020-08-28,Nebraska,31,33436,399
9833,2020-08-28,Nevada,32,67984,1287
9834,2020-08-28,New Hampshire,33,7216,432
9835,2020-08-28,New Jersey,34,192751,15930
9836,2020-08-28,New Mexico,35,25042,767
9837,2020-08-28,New York,36,437487,32515
9838,2020-08-28,North Carolina,37,163154,2676
9839,2020-08-28,North Dakota,38,11114,143
9840,2020-08-28,Northern Mariana Islands,69,54,2
9841,2020-08-28,Ohio,39,120124,4105
9842,2020-08-28,Oklahoma,40,56260,786
9843,2020-08-28,Oregon,41,26069,457
9844,2020-08-28,Pennsylvania,42,136824,7722
9845,2020-08-28,Puerto Rico,72,31988,424
9846,2020-08-28,Rhode Island,44,21683,1046
9847,2020-08-28,South Carolina,45,115951,2655
9848,2020-08-28,South Dakota,46,12517,165
9849,2020-08-28,Tennessee,47,147814,1675
9850,2020-08-28,Texas,48,628492,12615
9851,2020-08-28,Utah,49,51071,408
9852,2020-08-28,Vermont,50,1589,58
9853,2020-08-28,Virgin Islands,78,1075,14
9854,2020-08-28,Virginia,51,117592,2550
9855,2020-08-28,Washington,53,76397,1992
9856,2020-08-28,West Virginia,54,9824,202
9857,2020-08-28,Wisconsin,55,78984,1123
9858,2020-08-28,Wyoming,56,3763,37
9859,2020-08-29,Alabama,1,123889,2152
9860,2020-08-29,Alaska,2,5985,34
9861,2020-08-29,Arizona,4,201317,5010
9862,2020-08-29,Arkansas,5,60378,772
9863,2020-08-29,California,6,702499,12906
9864,2020-08-29,Colorado,8,57326,1946
9865,2020-08-29,Connecticut,9,52495,4465
9866,2020-08-29,Delaware,10,17349,604
9867,2020-08-29,District of Columbia,11,13925,605
9868,2020-08-29,Florida,12,618995,11104
9869,2020-08-29,Georgia,13,251676,5451
9870,2020-08-29,Guam,66,2256,11
9871,2020-08-29,Hawaii,15,8115,61
9872,2020-08-29,Idaho,16,31874,359
9873,2020-08-29,Illinois,17,233806,8236
9874,2020-08-29,Indiana,18,94512,3285
9875,2020-08-29,Iowa,19,63836,1110
9876,2020-08-29,Kansas,20,41909,449
9877,2020-08-29,Kentucky,21,49914,951
9878,2020-08-29,Louisiana,22,146944,4904
9879,2020-08-29,Maine,23,4489,132
9880,2020-08-29,Maryland,24,107790,3746
9881,2020-08-29,Massachusetts,25,128030,9036
9882,2020-08-29,Michigan,26,112104,6747
9883,2020-08-29,Minnesota,27,74306,1863
9884,2020-08-29,Mississippi,28,82029,2427
9885,2020-08-29,Missouri,29,83973,1613
9886,2020-08-29,Montana,30,7256,104
9887,2020-08-29,Nebraska,31,33753,400
9888,2020-08-29,Nevada,32,68576,1303
9889,2020-08-29,New Hampshire,33,7246,432
9890,2020-08-29,New Jersey,34,193100,15933
9891,2020-08-29,New Mexico,35,25178,769
9892,2020-08-29,New York,36,438122,32522
9893,2020-08-29,North Carolina,37,165533,2708
9894,2020-08-29,North Dakota,38,11488,145
9895,2020-08-29,Northern Mariana Islands,69,56,2
9896,2020-08-29,Ohio,39,121340,4126
9897,2020-08-29,Oklahoma,40,57353,797
9898,2020-08-29,Oregon,41,26293,460
9899,2020-08-29,Pennsylvania,42,137576,7740
9900,2020-08-29,Puerto Rico,72,32550,428
9901,2020-08-29,Rhode Island,44,21683,1046
9902,2020-08-29,South Carolina,45,117249,2698
9903,2020-08-29,South Dakota,46,12942,167
9904,2020-08-29,Tennessee,47,149310,1700
9905,2020-08-29,Texas,48,633834,12733
9906,2020-08-29,Utah,49,51486,408
9907,2020-08-29,Vermont,50,1605,58
9908,2020-08-29,Virgin Islands,78,1129,14
9909,2020-08-29,Virginia,51,118809,2568
9910,2020-08-29,Washington,53,76834,1992
9911,2020-08-29,West Virginia,54,9967,212
9912,2020-08-29,Wisconsin,55,79767,1129
9913,2020-08-29,Wyoming,56,3784,37
9914,2020-08-30,Alabama,1,125235,2162
9915,2020-08-30,Alaska,2,6036,34
9916,2020-08-30,Arizona,4,201695,5033
9917,2020-08-30,Arkansas,5,60856,784
9918,2020-08-30,California,6,706589,12939
9919,2020-08-30,Colorado,8,57515,1945
9920,2020-08-30,Connecticut,9,52495,4465
9921,2020-08-30,Delaware,10,17343,604
9922,2020-08-30,District of Columbia,11,13959,606
9923,2020-08-30,Florida,12,621578,11118
9924,2020-08-30,Georgia,13,252813,5478
9925,2020-08-30,Guam,66,2256,11
9926,2020-08-30,Hawaii,15,8315,62
9927,2020-08-30,Idaho,16,32034,360
9928,2020-08-30,Illinois,17,235779,8248
9929,2020-08-30,Indiana,18,95394,3291
9930,2020-08-30,Iowa,19,64599,1113
9931,2020-08-30,Kansas,20,42011,450
9932,2020-08-30,Kentucky,21,50170,955
9933,2020-08-30,Louisiana,22,148568,4931
9934,2020-08-30,Maine,23,4512,132
9935,2020-08-30,Maryland,24,108286,3752
9936,2020-08-30,Massachusetts,25,128229,9049
9937,2020-08-30,Michigan,26,112598,6750
9938,2020-08-30,Minnesota,27,75238,1865
9939,2020-08-30,Mississippi,28,82676,2441
9940,2020-08-30,Missouri,29,85133,1615
9941,2020-08-30,Montana,30,7340,104
9942,2020-08-30,Nebraska,31,34046,400
9943,2020-08-30,Nevada,32,68981,1305
9944,2020-08-30,New Hampshire,33,7254,432
9945,2020-08-30,New Jersey,34,193391,15937
9946,2020-08-30,New Mexico,35,25283,770
9947,2020-08-30,New York,36,438831,32534
9948,2020-08-30,North Carolina,37,166510,2721
9949,2020-08-30,North Dakota,38,11706,146
9950,2020-08-30,Northern Mariana Islands,69,56,2
9951,2020-08-30,Ohio,39,122262,4128
9952,2020-08-30,Oklahoma,40,58020,799
9953,2020-08-30,Oregon,41,26554,463
9954,2020-08-30,Pennsylvania,42,138137,7742
9955,2020-08-30,Puerto Rico,72,32848,434
9956,2020-08-30,Rhode Island,44,21683,1046
9957,2020-08-30,South Carolina,45,118324,2709
9958,2020-08-30,South Dakota,46,13322,167
9959,2020-08-30,Tennessee,47,150249,1722
9960,2020-08-30,Texas,48,636547,12807
9961,2020-08-30,Utah,49,51854,408
9962,2020-08-30,Vermont,50,1616,58
9963,2020-08-30,Virgin Islands,78,1134,14
9964,2020-08-30,Virginia,51,119747,2569
9965,2020-08-30,Washington,53,77122,1992
9966,2020-08-30,West Virginia,54,10110,213
9967,2020-08-30,Wisconsin,55,80311,1132
9968,2020-08-30,Wyoming,56,3820,37
9969,2020-08-31,Alabama,1,126058,2182
9970,2020-08-31,Alaska,2,6075,34
9971,2020-08-31,Arizona,4,201866,5031
9972,2020-08-31,Arkansas,5,61224,797
9973,2020-08-31,California,6,712541,13020
9974,2020-08-31,Colorado,8,57797,1952
9975,2020-08-31,Connecticut,9,52879,4465
9976,2020-08-31,Delaware,10,17429,605
9977,2020-08-31,District of Columbia,11,13992,607
9978,2020-08-31,Florida,12,623463,11186
9979,2020-08-31,Georgia,13,254238,5506
9980,2020-08-31,Guam,66,2364,11
9981,2020-08-31,Hawaii,15,8447,69
9982,2020-08-31,Idaho,16,32256,364
9983,2020-08-31,Illinois,17,237682,8258
9984,2020-08-31,Indiana,18,96277,3296
9985,2020-08-31,Iowa,19,65252,1120
9986,2020-08-31,Kansas,20,43407,451
9987,2020-08-31,Kentucky,21,50884,965
9988,2020-08-31,Louisiana,22,148894,4950
9989,2020-08-31,Maine,23,4526,132
9990,2020-08-31,Maryland,24,108742,3755
9991,2020-08-31,Massachusetts,25,128533,9060
9992,2020-08-31,Michigan,26,113163,6756
9993,2020-08-31,Minnesota,27,75913,1866
9994,2020-08-31,Mississippi,28,82950,2473
9995,2020-08-31,Missouri,29,86328,1623
9996,2020-08-31,Montana,30,7440,104
9997,2020-08-31,Nebraska,31,34287,402
9998,2020-08-31,Nevada,32,69318,1305
9999,2020-08-31,New Hampshire,33,7275,432
10000,2020-08-31,New Jersey,34,193740,15945
10001,2020-08-31,New Mexico,35,25352,779
10002,2020-08-31,New York,36,439480,32541
10003,2020-08-31,North Carolina,37,167989,2733
10004,2020-08-31,North Dakota,38,11820,147
10005,2020-08-31,Northern Mariana Islands,69,56,2
10006,2020-08-31,Ohio,39,123157,4138
10007,2020-08-31,Oklahoma,40,58733,800
10008,2020-08-31,Oregon,41,26723,467
10009,2020-08-31,Pennsylvania,42,138840,7743
10010,2020-08-31,Puerto Rico,72,33199,434
10011,2020-08-31,Rhode Island,44,21949,1048
10012,2020-08-31,South Carolina,45,118992,2720
10013,2020-08-31,South Dakota,46,13509,167
10014,2020-08-31,Tennessee,47,152033,1727
10015,2020-08-31,Texas,48,640317,12857
10016,2020-08-31,Utah,49,52166,409
10017,2020-08-31,Vermont,50,1624,58
10018,2020-08-31,Virgin Islands,78,1139,15
10019,2020-08-31,Virginia,51,120594,2580
10020,2020-08-31,Washington,53,77718,2002
10021,2020-08-31,West Virginia,54,10250,214
10022,2020-08-31,Wisconsin,55,80733,1132
10023,2020-08-31,Wyoming,56,3842,37
10024,2020-09-01,Alabama,1,127616,2200
10025,2020-09-01,Alaska,2,6109,36
10026,2020-09-01,Arizona,4,202375,5048
10027,2020-09-01,Arkansas,5,61497,814
10028,2020-09-01,California,6,716628,13149
10029,2020-09-01,Colorado,8,58118,1953
10030,2020-09-01,Connecticut,9,53006,4466
10031,2020-09-01,Delaware,10,17535,605
10032,2020-09-01,District of Columbia,11,14049,607
10033,2020-09-01,Florida,12,631032,11373
10034,2020-09-01,Georgia,13,256544,5604
10035,2020-09-01,Guam,66,2416,14
10036,2020-09-01,Hawaii,15,8628,73
10037,2020-09-01,Idaho,16,32703,370
10038,2020-09-01,Illinois,17,239115,8299
10039,2020-09-01,Indiana,18,96988,3312
10040,2020-09-01,Iowa,19,65846,1125
10041,2020-09-01,Kansas,20,43491,454
10042,2020-09-01,Kentucky,21,51762,983
10043,2020-09-01,Louisiana,22,149583,4984
10044,2020-09-01,Maine,23,4548,132
10045,2020-09-01,Maryland,24,109353,3761
10046,2020-09-01,Massachusetts,25,128888,9064
10047,2020-09-01,Michigan,26,113969,6770
10048,2020-09-01,Minnesota,27,76404,1872
10049,2020-09-01,Mississippi,28,83584,2493
10050,2020-09-01,Missouri,29,87414,1651
10051,2020-09-01,Montana,30,7526,105
10052,2020-09-01,Nebraska,31,34574,405
10053,2020-09-01,Nevada,32,69708,1313
10054,2020-09-01,New Hampshire,33,7297,432
10055,2020-09-01,New Jersey,34,194070,15950
10056,2020-09-01,New Mexico,35,25460,787
10057,2020-09-01,New York,36,440237,32551
10058,2020-09-01,North Carolina,37,169966,2769
10059,2020-09-01,North Dakota,38,12004,149
10060,2020-09-01,Northern Mariana Islands,69,57,2
10061,2020-09-01,Ohio,39,124610,4165
10062,2020-09-01,Oklahoma,40,59399,809
10063,2020-09-01,Oregon,41,26958,467
10064,2020-09-01,Pennsylvania,42,139591,7764
10065,2020-09-01,Puerto Rico,72,33421,435
10066,2020-09-01,Rhode Island,44,22002,1050
10067,2020-09-01,South Carolina,45,119846,2757
10068,2020-09-01,South Dakota,46,13749,167
10069,2020-09-01,Tennessee,47,153274,1753
10070,2020-09-01,Texas,48,645534,13004
10071,2020-09-01,Utah,49,52505,410
10072,2020-09-01,Vermont,50,1635,58
10073,2020-09-01,Virgin Islands,78,1143,15
10074,2020-09-01,Virginia,51,121615,2612
10075,2020-09-01,Washington,53,78061,2018
10076,2020-09-01,West Virginia,54,10507,222
10077,2020-09-01,Wisconsin,55,81688,1141
10078,2020-09-01,Wyoming,56,3866,41
