,date,state,fips,cases,deaths,daily_new_cases,daily_new_deaths,zeroed_cases,zeroed_deaths
1546,2020-08-04,Minnesota,27,57202,1660,602.0,4.0,20449,178
1547,2020-08-05,Minnesota,27,57820,1670,618.0,10.0,21067,188
1548,2020-08-06,Minnesota,27,58681,1677,861.0,7.0,21928,195
1549,2020-08-07,Minnesota,27,59226,1681,545.0,4.0,22473,199
1550,2020-08-08,Minnesota,27,60142,1689,916.0,8.0,23389,207
1551,2020-08-09,Minnesota,27,60939,1698,797.0,9.0,24186,216
1552,2020-08-10,Minnesota,27,61557,1701,618.0,3.0,24804,219
1553,2020-08-11,Minnesota,27,61880,1707,323.0,6.0,25127,225
1554,2020-08-12,Minnesota,27,62349,1724,469.0,17.0,25596,242
1555,2020-08-13,Minnesota,27,63039,1731,690.0,7.0,26286,249
1556,2020-08-14,Minnesota,27,63769,1739,730.0,8.0,27016,257
1557,2020-08-15,Minnesota,27,64459,1745,690.0,6.0,27706,263
1558,2020-08-16,Minnesota,27,65198,1752,739.0,7.0,28445,270
1559,2020-08-17,Minnesota,27,65762,1758,564.0,6.0,29009,276
1560,2020-08-18,Minnesota,27,66107,1767,345.0,9.0,29354,285
1561,2020-08-19,Minnesota,27,66664,1784,557.0,17.0,29911,302
1562,2020-08-20,Minnesota,27,67354,1791,690.0,7.0,30601,309
1563,2020-08-21,Minnesota,27,68179,1799,825.0,8.0,31426,317
1564,2020-08-22,Minnesota,27,68913,1807,734.0,8.0,32160,325
1565,2020-08-23,Minnesota,27,69630,1813,717.0,6.0,32877,331
1566,2020-08-24,Minnesota,27,70344,1817,714.0,4.0,33591,335
1567,2020-08-25,Minnesota,27,70753,1825,409.0,8.0,34000,343
1568,2020-08-26,Minnesota,27,71285,1842,532.0,17.0,34532,360
1569,2020-08-27,Minnesota,27,72439,1855,1154.0,13.0,35686,373
1570,2020-08-28,Minnesota,27,73289,1859,850.0,4.0,36536,377
1571,2020-08-29,Minnesota,27,74306,1863,1017.0,4.0,37553,381
1572,2020-08-30,Minnesota,27,75238,1865,932.0,2.0,38485,383
1573,2020-08-31,Minnesota,27,75913,1866,675.0,1.0,39160,384
1574,2020-09-01,Minnesota,27,76404,1872,491.0,6.0,39651,390
1575,2020-07-01,Mississippi,28,27900,1082,0.0,0.0,0,0
1576,2020-07-02,Mississippi,28,28770,1092,870.0,10.0,870,10
1577,2020-07-03,Mississippi,28,29684,1103,914.0,11.0,1784,21
1578,2020-07-04,Mississippi,28,30674,1107,990.0,4.0,2774,25
1579,2020-07-05,Mississippi,28,30900,1111,226.0,4.0,3000,29
1580,2020-07-06,Mississippi,28,31257,1114,357.0,3.0,3357,32
1581,2020-07-07,Mississippi,28,32214,1158,957.0,44.0,4314,76
1582,2020-07-08,Mississippi,28,32888,1188,674.0,30.0,4988,106
1583,2020-07-09,Mississippi,28,33591,1204,703.0,16.0,5691,122
1584,2020-07-10,Mississippi,28,34622,1215,1031.0,11.0,6722,133
1585,2020-07-11,Mississippi,28,35419,1230,797.0,15.0,7519,148
1586,2020-07-12,Mississippi,28,36287,1249,868.0,19.0,8387,167
1587,2020-07-13,Mississippi,28,36680,1250,393.0,1.0,8780,168
1588,2020-07-14,Mississippi,28,37542,1272,862.0,22.0,9642,190
1589,2020-07-15,Mississippi,28,38567,1290,1025.0,18.0,10667,208
1590,2020-07-16,Mississippi,28,39797,1308,1230.0,18.0,11897,226
1591,2020-07-17,Mississippi,28,40829,1332,1032.0,24.0,12929,250
1592,2020-07-18,Mississippi,28,41846,1346,1017.0,14.0,13946,264
1593,2020-07-19,Mississippi,28,42638,1355,792.0,9.0,14738,273
1594,2020-07-20,Mississippi,28,43889,1358,1251.0,3.0,15989,276
1595,2020-07-21,Mississippi,28,45524,1389,1635.0,31.0,17624,307
1596,2020-07-22,Mississippi,28,47071,1423,1547.0,34.0,19171,341
1597,2020-07-23,Mississippi,28,48053,1436,982.0,13.0,20153,354
1598,2020-07-24,Mississippi,28,49663,1463,1610.0,27.0,21763,381
1599,2020-07-25,Mississippi,28,51097,1480,1434.0,17.0,23197,398
1600,2020-07-26,Mississippi,28,52304,1495,1207.0,15.0,24404,413
1601,2020-07-27,Mississippi,28,52957,1501,653.0,6.0,25057,419
1602,2020-07-28,Mississippi,28,54299,1543,1342.0,42.0,26399,461
1603,2020-07-29,Mississippi,28,55804,1563,1505.0,20.0,27904,481
1604,2020-07-30,Mississippi,28,57579,1611,1775.0,48.0,29679,529
1605,2020-07-31,Mississippi,28,58747,1663,1168.0,52.0,30847,581
1606,2020-08-01,Mississippi,28,59881,1693,1134.0,30.0,31981,611
1607,2020-08-02,Mississippi,28,60553,1703,672.0,10.0,32653,621
1608,2020-08-03,Mississippi,28,61125,1711,572.0,8.0,33225,629
1609,2020-08-04,Mississippi,28,62199,1753,1074.0,42.0,34299,671
1610,2020-08-05,Mississippi,28,63444,1804,1245.0,51.0,35544,722
1611,2020-08-06,Mississippi,28,64400,1825,956.0,21.0,36500,743
1612,2020-08-07,Mississippi,28,65436,1848,1036.0,23.0,37536,766
1613,2020-08-08,Mississippi,28,66646,1874,1210.0,26.0,38746,792
1614,2020-08-09,Mississippi,28,67173,1896,527.0,22.0,39273,814
1615,2020-08-10,Mississippi,28,67649,1912,476.0,16.0,39749,830
1616,2020-08-11,Mississippi,28,68293,1944,644.0,32.0,40393,862
1617,2020-08-12,Mississippi,28,69374,1989,1081.0,45.0,41474,907
1618,2020-08-13,Mississippi,28,69986,2011,612.0,22.0,42086,929
1619,2020-08-14,Mississippi,28,70930,2043,944.0,32.0,43030,961
1620,2020-08-15,Mississippi,28,71755,2080,825.0,37.0,43855,998
1621,2020-08-16,Mississippi,28,72136,2084,381.0,4.0,44236,1002
1622,2020-08-17,Mississippi,28,72412,2095,276.0,11.0,44512,1013
1623,2020-08-18,Mississippi,28,73207,2128,795.0,33.0,45307,1046
1624,2020-08-19,Mississippi,28,74555,2163,1348.0,35.0,46655,1081
1625,2020-08-20,Mississippi,28,75449,2190,894.0,27.0,47549,1108
1626,2020-08-21,Mississippi,28,76323,2214,874.0,24.0,48423,1132
1627,2020-08-22,Mississippi,28,77268,2237,945.0,23.0,49368,1155
1628,2020-08-23,Mississippi,28,77894,2240,626.0,3.0,49994,1158
1629,2020-08-24,Mississippi,28,78405,2248,511.0,8.0,50505,1166
1630,2020-08-25,Mississippi,28,79206,2315,801.0,67.0,51306,1233
1631,2020-08-26,Mississippi,28,80110,2373,904.0,58.0,52210,1291
1632,2020-08-27,Mississippi,28,80695,2399,585.0,26.0,52795,1317
1633,2020-08-28,Mississippi,28,81294,2413,599.0,14.0,53394,1331
1634,2020-08-29,Mississippi,28,82029,2427,735.0,14.0,54129,1345
1635,2020-08-30,Mississippi,28,82676,2441,647.0,14.0,54776,1359
1636,2020-08-31,Mississippi,28,82950,2473,274.0,32.0,55050,1391
1637,2020-09-01,Mississippi,28,83584,2493,634.0,20.0,55684,1411
1638,2020-07-01,Missouri,29,22595,1049,0.0,0.0,0,0
1639,2020-07-02,Missouri,29,23085,1056,490.0,7.0,490,7
1640,2020-07-03,Missouri,29,23620,1060,535.0,4.0,1025,11
1641,2020-07-04,Missouri,29,24061,1062,441.0,2.0,1466,13
1642,2020-07-05,Missouri,29,24334,1062,273.0,0.0,1739,13
